id,repository_id,url,stars,commit_count,sizes,fork,release_count,release_id,repos_addr
668,17371412,https://github.com/h2oai/h2o-3,3002,22749,418352,1187,1586,NULL,home/fdse/data/prior_repository/h2oai/h2o-3
669,26396162,https://github.com/neokree/MaterialNavigationDrawer,1600,121,19761,486,0,NULL,home/fdse/data/prior_repository/neokree/MaterialNavigationDrawer
670,26492886,https://github.com/liaohuqiu/android-cube-app,1006,64,4126,313,0,NULL,home/fdse/data/prior_repository/liaohuqiu/android-cube-app
671,26568234,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,8974,182,3474,2780,8,NULL,home/fdse/data/prior_repository/liaohuqiu/android-Ultra-Pull-To-Refresh
672,3291848,https://github.com/pac4j/pac4j,1206,2090,41622,382,45,NULL,home/fdse/data/prior_repository/pac4j/pac4j
673,26357991,https://github.com/iSoron/uhabits,1756,1175,24449,405,28,NULL,home/fdse/data/prior_repository/iSoron/uhabits
674,26682353,https://github.com/pnikosis/materialish-progress,2294,45,1039,460,0,NULL,home/fdse/data/prior_repository/pnikosis/materialish-progress
675,26710221,https://github.com/theDazzler/droidicon,2256,166,8998,257,8,NULL,home/fdse/data/prior_repository/theDazzler/droidicon
676,26921116,https://github.com/haifengl/smile,3762,1131,163191,714,12,NULL,home/fdse/data/prior_repository/haifengl/smile
677,25601444,https://github.com/mikepenz/LollipopShowcase,1807,83,9176,532,6,NULL,home/fdse/data/prior_repository/mikepenz/LollipopShowcase
678,26956767,https://github.com/abel533/Mapper,1640,561,1579,569,45,NULL,home/fdse/data/prior_repository/abel533/Mapper
679,27277596,https://github.com/AnderWeb/discreteSeekBar,1943,43,281,400,1,NULL,home/fdse/data/prior_repository/AnderWeb/discreteSeekBar
680,24161015,https://github.com/Raizlabs/DBFlow,4161,2452,8159,558,31,NULL,home/fdse/data/prior_repository/Raizlabs/DBFlow
681,8043551,https://github.com/h2oai/h2o-2,2259,16171,774706,601,324,NULL,home/fdse/data/prior_repository/h2oai/h2o-2
682,27719884,https://github.com/GavinCT/AndroidMultiChannelBuildTool,1051,21,18,318,0,NULL,home/fdse/data/prior_repository/GavinCT/AndroidMultiChannelBuildTool
683,27021152,https://github.com/houkx/android-pluginmgr,1385,76,2282,542,0,NULL,home/fdse/data/prior_repository/houkx/android-pluginmgr
684,26807221,https://github.com/ozodrukh/CircularReveal,2307,90,1334,391,19,NULL,home/fdse/data/prior_repository/ozodrukh/CircularReveal
685,25185797,https://github.com/googlesamples/android-play-location,1381,71,674,1932,0,NULL,home/fdse/data/prior_repository/googlesamples/android-play-location
686,27954927,https://github.com/ben-manes/caffeine,3877,1024,96135,339,38,NULL,home/fdse/data/prior_repository/ben-manes/caffeine
687,27852036,https://github.com/Malinskiy/SuperRecyclerView,2576,48,207,482,7,NULL,home/fdse/data/prior_repository/Malinskiy/SuperRecyclerView
688,27191143,https://github.com/konmik/nucleus,1954,188,548,274,0,NULL,home/fdse/data/prior_repository/konmik/nucleus
689,27764811,https://github.com/rey5137/material,5419,258,3842,1308,8,NULL,home/fdse/data/prior_repository/rey5137/material
690,28071993,https://github.com/f2prateek/rx-preferences,1334,122,241,89,6,NULL,home/fdse/data/prior_repository/f2prateek/rx-preferences
691,28197707,https://github.com/TonicArtos/SuperSLiM,2093,177,1325,328,24,NULL,home/fdse/data/prior_repository/TonicArtos/SuperSLiM
692,6358188,https://github.com/druid-io/druid,6362,8459,136848,1573,405,NULL,home/fdse/data/prior_repository/druid-io/druid
693,25062303,https://github.com/googlesamples/android-testing,5266,136,11102,1919,0,NULL,home/fdse/data/prior_repository/googlesamples/android-testing
694,6905493,https://github.com/journeyapps/zxing-android-embedded,2620,1204,8218,713,20,NULL,home/fdse/data/prior_repository/journeyapps/zxing-android-embedded
695,27913753,https://github.com/orhanobut/dialogplus,3782,177,6741,652,13,NULL,home/fdse/data/prior_repository/orhanobut/dialogplus
696,28589035,https://github.com/Dreampie/Resty,1203,634,1906,460,3,NULL,home/fdse/data/prior_repository/Dreampie/Resty
697,28638448,https://github.com/konifar/android-material-design-icon-generator-plugin,2177,118,177671,226,4,NULL,home/fdse/data/prior_repository/konifar/android-material-design-icon-generator-plugin
698,28677272,https://github.com/cer/event-sourcing-examples,1764,309,5346,592,0,NULL,home/fdse/data/prior_repository/cer/event-sourcing-examples
699,28691699,https://github.com/aNNiMON/Lightweight-Stream-API,1256,547,1607,85,21,NULL,home/fdse/data/prior_repository/aNNiMON/Lightweight-Stream-API
700,28738447,https://github.com/apache/kylin,1410,7191,277109,670,44,NULL,home/fdse/data/prior_repository/apache/kylin
701,28340997,https://github.com/wasabeef/recyclerview-animators,7796,270,67494,1598,15,NULL,home/fdse/data/prior_repository/wasabeef/recyclerview-animators
702,28752850,https://github.com/wdullaer/MaterialDateTimePicker,3341,363,1653,738,40,NULL,home/fdse/data/prior_repository/wdullaer/MaterialDateTimePicker
703,12353678,https://github.com/ikew0ng/SwipeBackLayout,4981,72,2728,1391,0,NULL,home/fdse/data/prior_repository/ikew0ng/SwipeBackLayout
704,28795278,https://github.com/rudsonlive/NavigationDrawer-MaterialDesign,1019,150,3132,280,0,NULL,home/fdse/data/prior_repository/rudsonlive/NavigationDrawer-MaterialDesign
705,28712582,https://github.com/spring-guides/tut-spring-security-and-angular-js,1320,289,1818,1465,0,NULL,home/fdse/data/prior_repository/spring-guides/tut-spring-security-and-angular-js
706,28836678,https://github.com/Freeyourgadget/Gadgetbridge,1975,3369,10082,329,125,NULL,home/fdse/data/prior_repository/Freeyourgadget/Gadgetbridge
707,20587599,https://github.com/apache/flink,3566,13627,152470,2441,45,NULL,home/fdse/data/prior_repository/apache/flink
708,10281119,https://github.com/avast/android-styled-dialogs,2152,272,1846,489,14,NULL,home/fdse/data/prior_repository/avast/android-styled-dialogs
709,25459400,https://github.com/naver/pinpoint,5822,9661,195245,1866,20,NULL,home/fdse/data/prior_repository/naver/pinpoint
710,25573672,https://github.com/JakeWharton/Telecine,2225,263,1413,404,17,NULL,home/fdse/data/prior_repository/JakeWharton/Telecine
711,2675355,https://github.com/javaparser/javaparser,1655,4368,18127,410,87,NULL,home/fdse/data/prior_repository/javaparser/javaparser
712,23092563,https://github.com/r0adkll/Slidr,1896,95,15569,307,5,NULL,home/fdse/data/prior_repository/r0adkll/Slidr
713,29067782,https://github.com/nkzawa/socket.io-android-chat,1264,47,140,507,0,NULL,home/fdse/data/prior_repository/nkzawa/socket.io-android-chat
714,29079233,https://github.com/linyiqun/DataMiningAlgorithm,1509,92,535,1035,0,NULL,home/fdse/data/prior_repository/linyiqun/DataMiningAlgorithm
715,29097862,https://github.com/FreeTymeKiyan/LeetCode-Sol-Res,1174,1068,5115,584,0,NULL,home/fdse/data/prior_repository/FreeTymeKiyan/LeetCode-Sol-Res
716,29102367,https://github.com/junit-team/junit5,2044,4372,492952,466,22,NULL,home/fdse/data/prior_repository/junit-team/junit5
717,29012058,https://github.com/wasabeef/glide-transformations,5973,200,26281,958,16,NULL,home/fdse/data/prior_repository/wasabeef/glide-transformations
718,29178568,https://github.com/wasabeef/picasso-transformations,1361,110,34966,200,11,NULL,home/fdse/data/prior_repository/wasabeef/picasso-transformations
719,29138379,https://github.com/Yalantis/Phoenix,3766,72,656,964,1,NULL,home/fdse/data/prior_repository/Yalantis/Phoenix
720,29186291,https://github.com/Yalantis/Context-Menu.Android,3307,99,3421,975,7,NULL,home/fdse/data/prior_repository/Yalantis/Context-Menu.Android
721,29186327,https://github.com/Yalantis/Side-Menu.Android,4550,57,1037,1482,6,NULL,home/fdse/data/prior_repository/Yalantis/Side-Menu.Android
722,29293245,https://github.com/zserge/anvil,1215,349,1147,75,21,NULL,home/fdse/data/prior_repository/zserge/anvil
723,29390128,https://github.com/antoniolg/MaterializeYourApp,1250,30,500,371,0,NULL,home/fdse/data/prior_repository/antoniolg/MaterializeYourApp
724,29401081,https://github.com/lsjwzh/RecyclerViewPager,2878,189,3217,574,9,NULL,home/fdse/data/prior_repository/lsjwzh/RecyclerViewPager
725,29302817,https://github.com/yqritc/RecyclerView-FlexibleDivider,1954,74,3797,337,15,NULL,home/fdse/data/prior_repository/yqritc/RecyclerView-FlexibleDivider
726,29536194,https://github.com/geftimov/android-pathview,2331,82,1483,456,2,NULL,home/fdse/data/prior_repository/geftimov/android-pathview
727,20989803,https://github.com/liuguangqiang/SwipeBack,1443,101,7023,287,0,NULL,home/fdse/data/prior_repository/liuguangqiang/SwipeBack
728,29653587,https://github.com/hidroh/materialistic,1555,1693,45957,355,64,NULL,home/fdse/data/prior_repository/hidroh/materialistic
729,29686238,https://github.com/ogaclejapan/ArcLayout,1167,18,5759,293,3,NULL,home/fdse/data/prior_repository/ogaclejapan/ArcLayout
730,31365325,https://github.com/lzyzsd/JsBridge,4650,56,293,1056,4,NULL,home/fdse/data/prior_repository/lzyzsd/JsBridge
731,2155793,https://github.com/JakeWharton/ViewPagerIndicator,9706,241,8657,4292,15,NULL,home/fdse/data/prior_repository/JakeWharton/ViewPagerIndicator
732,29431063,https://github.com/chenupt/DragTopLayout,1331,135,8416,328,5,NULL,home/fdse/data/prior_repository/chenupt/DragTopLayout
733,29782400,https://github.com/h6ah4i/android-advancedrecyclerview,3949,604,7504,761,29,NULL,home/fdse/data/prior_repository/h6ah4i/android-advancedrecyclerview
734,24084730,https://github.com/embulk/embulk,1059,2408,5570,133,113,NULL,home/fdse/data/prior_repository/embulk/embulk
735,29946464,https://github.com/cymcsg/UltimateRecyclerView,6509,746,7092,1428,16,NULL,home/fdse/data/prior_repository/cymcsg/UltimateRecyclerView
736,29955458,https://github.com/frohoff/ysoserial,1365,100,252,478,10,NULL,home/fdse/data/prior_repository/frohoff/ysoserial
737,28080396,https://github.com/Avocarrot/json2view,1285,142,858,235,1,NULL,home/fdse/data/prior_repository/Avocarrot/json2view
738,30108534,https://github.com/saulmm/Material-Movies,2493,205,1629,648,8,NULL,home/fdse/data/prior_repository/saulmm/Material-Movies
739,30111555,https://github.com/chenupt/SpringIndicator,2108,54,5829,537,3,NULL,home/fdse/data/prior_repository/chenupt/SpringIndicator
740,30120110,https://github.com/mikepenz/MaterialDrawer,9138,1838,20496,1847,169,NULL,home/fdse/data/prior_repository/mikepenz/MaterialDrawer
741,30129939,https://github.com/citerus/dddsample-core,1233,644,8033,419,7,NULL,home/fdse/data/prior_repository/citerus/dddsample-core
742,5244445,https://github.com/AntennaPod/AntennaPod,1903,4231,30064,616,81,NULL,home/fdse/data/prior_repository/AntennaPod/AntennaPod
743,30326497,https://github.com/ZieIony/Carbon,1987,401,8579,308,25,NULL,home/fdse/data/prior_repository/ZieIony/Carbon
744,30398782,https://github.com/lsjwzh/MaterialLoadingProgressBar,1028,57,563,229,1,NULL,home/fdse/data/prior_repository/lsjwzh/MaterialLoadingProgressBar
745,30498595,https://github.com/hongyangAndroid/Android-StickyNavLayout,1145,16,1347,416,0,NULL,home/fdse/data/prior_repository/hongyangAndroid/Android-StickyNavLayout
746,30644093,https://github.com/Swagger2Markup/swagger2markup,1126,844,4424,176,26,NULL,home/fdse/data/prior_repository/Swagger2Markup/swagger2markup
747,15397085,https://github.com/avast/android-butterknife-zelezny,3258,84,748,408,8,NULL,home/fdse/data/prior_repository/avast/android-butterknife-zelezny
748,30562287,https://github.com/prolificinteractive/material-calendarview,4124,507,4546,934,21,NULL,home/fdse/data/prior_repository/prolificinteractive/material-calendarview
749,30580820,https://github.com/2dxgujun/AndroidTagGroup,2065,72,812,467,5,NULL,home/fdse/data/prior_repository/2dxgujun/AndroidTagGroup
750,30626941,https://github.com/bmelnychuk/AndroidTreeView,2048,57,261,476,0,NULL,home/fdse/data/prior_repository/bmelnychuk/AndroidTreeView
751,30649762,https://github.com/SeldonIO/seldon-server,1303,1458,3685,273,43,NULL,home/fdse/data/prior_repository/SeldonIO/seldon-server
752,30683883,https://github.com/joyoyao/superCleanMaster,1548,23,11734,775,0,NULL,home/fdse/data/prior_repository/joyoyao/superCleanMaster
753,30760819,https://github.com/linger1216/labelview,1555,34,4044,328,3,NULL,home/fdse/data/prior_repository/linger1216/labelview
754,31690108,https://github.com/udacity/Sunshine-Version-2,3057,89,3040,5184,0,NULL,home/fdse/data/prior_repository/udacity/Sunshine-Version-2
755,30794722,https://github.com/ogaclejapan/SmartTabLayout,5326,105,14915,1116,16,NULL,home/fdse/data/prior_repository/ogaclejapan/SmartTabLayout
756,30840914,https://github.com/Tibolte/ElasticDownload,1544,97,347,270,3,NULL,home/fdse/data/prior_repository/Tibolte/ElasticDownload
757,30900836,https://github.com/bluelinelabs/LoganSquare,3130,142,1017,313,18,NULL,home/fdse/data/prior_repository/bluelinelabs/LoganSquare
758,29703871,https://github.com/facebook/stetho,9539,528,2126,867,11,NULL,home/fdse/data/prior_repository/facebook/stetho
759,29480568,https://github.com/speedment/speedment,1334,3125,15994,161,43,NULL,home/fdse/data/prior_repository/speedment/speedment
760,31040213,https://github.com/orhanobut/hawk,2720,281,967,279,22,NULL,home/fdse/data/prior_repository/orhanobut/hawk
761,31001422,https://github.com/square/sqlbrite,4602,299,744,429,24,NULL,home/fdse/data/prior_repository/square/sqlbrite
762,31049406,https://github.com/lendylongli/qianghongbao,1710,56,26359,910,0,NULL,home/fdse/data/prior_repository/lendylongli/qianghongbao
763,32834215,https://github.com/sockeqwe/mosby,4460,582,26446,670,14,NULL,home/fdse/data/prior_repository/sockeqwe/mosby
764,31240384,https://github.com/googlesamples/android-testing-templates,1697,28,167,248,0,NULL,home/fdse/data/prior_repository/googlesamples/android-testing-templates
765,17286587,https://github.com/reactive-streams/reactive-streams-jvm,2345,463,1647,215,20,NULL,home/fdse/data/prior_repository/reactive-streams/reactive-streams-jvm
766,31375388,https://github.com/asyl/ArcAnimator,1161,18,127,163,1,NULL,home/fdse/data/prior_repository/asyl/ArcAnimator
767,27729926,https://github.com/grpc/grpc-java,4131,2697,23338,1338,36,NULL,home/fdse/data/prior_repository/grpc/grpc-java
768,31453319,https://github.com/simple-android-framework/android_design_patterns_analysis,2087,149,1954,1374,0,NULL,home/fdse/data/prior_repository/simple-android-framework/android_design_patterns_analysis
769,31748665,https://github.com/w446108264/XhsWelcomeAnim,1013,2,9804,275,0,NULL,home/fdse/data/prior_repository/w446108264/XhsWelcomeAnim
770,31748893,https://github.com/w446108264/XhsEmoticonsKeyboard,2313,25,28220,522,7,NULL,home/fdse/data/prior_repository/w446108264/XhsEmoticonsKeyboard
771,19467101,https://github.com/airbnb/airpal,2300,446,10132,391,0,NULL,home/fdse/data/prior_repository/airbnb/airpal
772,31865176,https://github.com/lgvalle/Material-Animations,11371,76,8692,2315,0,NULL,home/fdse/data/prior_repository/lgvalle/Material-Animations
773,31441862,https://github.com/facebook/shimmer-android,2680,46,4688,464,2,NULL,home/fdse/data/prior_repository/facebook/shimmer-android
774,31919038,https://github.com/dmytrodanylyk/shadow-layout,1225,12,446,191,0,NULL,home/fdse/data/prior_repository/dmytrodanylyk/shadow-layout
775,31929346,https://github.com/googlesamples/android-UniversalMusicPlayer,9294,200,7836,2980,3,NULL,home/fdse/data/prior_repository/googlesamples/android-UniversalMusicPlayer
776,32080604,https://github.com/ppamorim/Dragger,1212,191,10520,172,12,NULL,home/fdse/data/prior_repository/ppamorim/Dragger
777,32143877,https://github.com/Yalantis/Taurus,1588,21,9533,396,2,NULL,home/fdse/data/prior_repository/Yalantis/Taurus
778,23502577,https://github.com/pushtorefresh/storio,2619,1065,4362,175,30,NULL,home/fdse/data/prior_repository/pushtorefresh/storio
779,32192427,https://github.com/Jungerr/GridPasswordView,1468,19,2555,399,1,NULL,home/fdse/data/prior_repository/Jungerr/GridPasswordView
780,32148751,https://github.com/Yalantis/Euclid,2110,7,590,558,0,NULL,home/fdse/data/prior_repository/Yalantis/Euclid
781,2011647,https://github.com/Rajawali/Rajawali,1695,1739,47801,616,10,NULL,home/fdse/data/prior_repository/Rajawali/Rajawali
782,32229221,https://github.com/brianwernick/ExoMedia,1367,579,2300,280,44,NULL,home/fdse/data/prior_repository/brianwernick/ExoMedia
783,32165777,https://github.com/500px/500px-android-blur,2226,23,17014,305,0,NULL,home/fdse/data/prior_repository/500px/500px-android-blur
784,32313383,https://github.com/pxb1988/dex2jar,4437,550,8618,1009,32,NULL,home/fdse/data/prior_repository/pxb1988/dex2jar
785,32610336,https://github.com/orhanobut/logger,8901,144,1875,1504,21,NULL,home/fdse/data/prior_repository/orhanobut/logger
786,32631353,https://github.com/Clans/FloatingActionButton,4045,154,3389,962,15,NULL,home/fdse/data/prior_repository/Clans/FloatingActionButton
787,32775739,https://github.com/JakeWharton/RxBinding,7322,492,1367,782,9,NULL,home/fdse/data/prior_repository/JakeWharton/RxBinding
788,20773773,https://github.com/bazelbuild/bazel,8761,15834,460009,1361,36,NULL,home/fdse/data/prior_repository/bazelbuild/bazel
789,32875196,https://github.com/takahirom/PreLollipopTransition,1274,138,399,247,7,NULL,home/fdse/data/prior_repository/takahirom/PreLollipopTransition
790,30977962,https://github.com/airbnb/AirMapView,1550,240,8458,179,4,NULL,home/fdse/data/prior_repository/airbnb/AirMapView
791,29028775,https://github.com/facebook/react-native,62793,13316,219388,14270,265,NULL,home/fdse/data/prior_repository/facebook/react-native
792,31786762,https://github.com/facebook/device-year-class,1998,52,543,205,2,NULL,home/fdse/data/prior_repository/facebook/device-year-class
793,32432671,https://github.com/facebook/network-connection-class,2589,19,849,434,2,NULL,home/fdse/data/prior_repository/facebook/network-connection-class
794,31533997,https://github.com/facebook/fresco,14386,1627,66831,3538,33,NULL,home/fdse/data/prior_repository/facebook/fresco
795,15640386,https://github.com/JeroenMols/LandscapeVideoCamera,1137,456,62627,284,18,NULL,home/fdse/data/prior_repository/JeroenMols/LandscapeVideoCamera
796,32765638,https://github.com/google/santa-tracker-android,1205,17,138613,266,3,NULL,home/fdse/data/prior_repository/google/santa-tracker-android
797,24976755,https://github.com/hankcs/HanLP,6715,901,50124,2211,35,NULL,home/fdse/data/prior_repository/hankcs/HanLP
798,32989617,https://github.com/Froussios/Intro-To-RxJava,1631,310,471,321,0,NULL,home/fdse/data/prior_repository/Froussios/Intro-To-RxJava
799,32990107,https://github.com/AigeStudio/DatePicker,1669,71,5366,412,0,NULL,home/fdse/data/prior_repository/AigeStudio/DatePicker
800,32866430,https://github.com/square/keywhiz,1917,809,4108,153,15,NULL,home/fdse/data/prior_repository/square/keywhiz
801,33073963,https://github.com/noties/Scrollable,1066,77,5323,226,7,NULL,home/fdse/data/prior_repository/noties/Scrollable
802,22789601,https://github.com/square/moshi,3759,450,1217,272,8,NULL,home/fdse/data/prior_repository/square/moshi
803,39673913,https://github.com/coobird/thumbnailator,1287,503,10137,309,30,NULL,home/fdse/data/prior_repository/coobird/thumbnailator
804,33243725,https://github.com/danikula/AndroidVideoCache,2282,87,116051,584,21,NULL,home/fdse/data/prior_repository/danikula/AndroidVideoCache
805,33134213,https://github.com/wasabeef/richeditor-android,3732,122,2677,787,4,NULL,home/fdse/data/prior_repository/wasabeef/richeditor-android
806,33277109,https://github.com/blipinsk/RecyclerViewHeader,1221,74,299,268,7,NULL,home/fdse/data/prior_repository/blipinsk/RecyclerViewHeader
807,33344739,https://github.com/worker8/TourGuide,2448,189,566,405,9,NULL,home/fdse/data/prior_repository/worker8/TourGuide
808,33357911,https://github.com/hitherejoe/Android-Boilerplate,1820,58,523,1180,0,NULL,home/fdse/data/prior_repository/hitherejoe/Android-Boilerplate
809,33467307,https://github.com/zzz40500/android-shapeLoadingView,1522,24,123,411,2,NULL,home/fdse/data/prior_repository/zzz40500/android-shapeLoadingView
810,33497060,https://github.com/rohitghatol/spring-boot-microservices,1237,66,5727,693,0,NULL,home/fdse/data/prior_repository/rohitghatol/spring-boot-microservices
811,33554674,https://github.com/FolioReader/FolioReader-Android,1257,421,102550,297,12,NULL,home/fdse/data/prior_repository/FolioReader/FolioReader-Android
812,33599546,https://github.com/lovetuzitong/MultiImageSelector,2703,29,4004,796,2,NULL,home/fdse/data/prior_repository/lovetuzitong/MultiImageSelector
813,33611781,https://github.com/wnafee/vector-compat,1224,84,602,163,0,NULL,home/fdse/data/prior_repository/wnafee/vector-compat
814,33734935,https://github.com/Yalantis/FlipViewPager.Draco,1781,10,1252,359,0,NULL,home/fdse/data/prior_repository/Yalantis/FlipViewPager.Draco
815,33745913,https://github.com/h2database/h2database,1147,8493,59228,436,22,NULL,home/fdse/data/prior_repository/h2database/h2database
816,39237460,https://github.com/capitalone/Hygieia,2320,2056,72189,1088,9,NULL,home/fdse/data/prior_repository/capitalone/Hygieia
817,34006895,https://github.com/yahoo/squidb,1303,1067,63523,129,20,NULL,home/fdse/data/prior_repository/yahoo/squidb
818,34039690,https://github.com/apache/groovy,2574,14936,174655,971,171,NULL,home/fdse/data/prior_repository/apache/groovy
819,34161476,https://github.com/saulmm/Curved-Fab-Reveal-Example,1186,20,2924,194,0,NULL,home/fdse/data/prior_repository/saulmm/Curved-Fab-Reveal-Example
820,12035487,https://github.com/Bilibili/DanmakuFlameMaster,6720,1126,3580,1723,70,NULL,home/fdse/data/prior_repository/Bilibili/DanmakuFlameMaster
821,34533286,https://github.com/florent37/MaterialViewPager,7246,308,19541,1397,12,NULL,home/fdse/data/prior_repository/florent37/MaterialViewPager
822,34562528,https://github.com/code-mc/loadtoast,1374,37,1358,230,7,NULL,home/fdse/data/prior_repository/code-mc/loadtoast
823,34606427,https://github.com/hongyangAndroid/Android_Blog_Demos,1291,24,9892,1054,0,NULL,home/fdse/data/prior_repository/hongyangAndroid/Android_Blog_Demos
824,34718042,https://github.com/yankai-victor/Loading,1021,39,1077,182,0,NULL,home/fdse/data/prior_repository/yankai-victor/Loading
825,30357183,https://github.com/grandcentrix/tray,1912,315,679,225,10,NULL,home/fdse/data/prior_repository/grandcentrix/tray
826,34777489,https://github.com/wangjiegulu/RapidFloatingActionButton,1093,64,2042,227,1,NULL,home/fdse/data/prior_repository/wangjiegulu/RapidFloatingActionButton
827,34831457,https://github.com/toddway/MaterialTransitions,1179,10,985,198,0,NULL,home/fdse/data/prior_repository/toddway/MaterialTransitions
828,34964793,https://github.com/davideas/FlexibleAdapter,2549,926,10422,410,26,NULL,home/fdse/data/prior_repository/davideas/FlexibleAdapter
829,35007420,https://github.com/saulmm/Avengers,1132,316,56575,196,6,NULL,home/fdse/data/prior_repository/saulmm/Avengers
830,35018914,https://github.com/limpoxe/Android-Plugin-Framework,1238,1250,228500,391,24,NULL,home/fdse/data/prior_repository/limpoxe/Android-Plugin-Framework
831,35019208,https://github.com/NLPIR-team/NLPIR,1427,332,984942,913,0,NULL,home/fdse/data/prior_repository/NLPIR-team/NLPIR
832,34824499,https://github.com/square/leakcanary,19154,431,24733,3066,10,NULL,home/fdse/data/prior_repository/square/leakcanary
833,35331908,https://github.com/LuckyJayce/MVCHelper,1342,53,23975,348,11,NULL,home/fdse/data/prior_repository/LuckyJayce/MVCHelper
834,35448780,https://github.com/google/google-java-format,1779,436,1236,340,7,NULL,home/fdse/data/prior_repository/google/google-java-format
835,35775200,https://github.com/SundeepK/CompactCalendarView,1221,480,8235,308,0,NULL,home/fdse/data/prior_repository/SundeepK/CompactCalendarView
836,19748251,https://github.com/claritylab/lucida,4824,2200,1352149,945,4,NULL,home/fdse/data/prior_repository/claritylab/lucida
837,35919812,https://github.com/kbastani/spring-cloud-microservice-example,2247,29,3234,1460,0,NULL,home/fdse/data/prior_repository/kbastani/spring-cloud-microservice-example
838,35959989,https://github.com/yahoo/mysql_perf_analyzer,1318,39,7055,186,0,NULL,home/fdse/data/prior_repository/yahoo/mysql_perf_analyzer
839,36177024,https://github.com/vikramkakkar/SublimePicker,2008,46,18641,374,0,NULL,home/fdse/data/prior_repository/vikramkakkar/SublimePicker
840,36199933,https://github.com/floragunncom/search-guard,1549,892,3299,304,218,NULL,home/fdse/data/prior_repository/floragunncom/search-guard
841,36205488,https://github.com/motianhuo/wechat,4246,69,95107,1969,0,NULL,home/fdse/data/prior_repository/motianhuo/wechat
842,36381068,https://github.com/frogermcs/GithubClient,1039,52,189,195,0,NULL,home/fdse/data/prior_repository/frogermcs/GithubClient
843,36430851,https://github.com/race604/FlyRefresh,2876,43,2178,596,2,NULL,home/fdse/data/prior_repository/race604/FlyRefresh
844,36450840,https://github.com/bingoogolapple/BGARefreshLayout-Android,3562,170,7534,957,18,NULL,home/fdse/data/prior_repository/bingoogolapple/BGARefreshLayout-Android
845,36010100,https://github.com/GoogleChrome/custom-tabs-client,1048,117,10999,236,0,NULL,home/fdse/data/prior_repository/GoogleChrome/custom-tabs-client
846,36459054,https://github.com/googlesamples/android-RuntimePermissions,1140,16,589,368,0,NULL,home/fdse/data/prior_repository/googlesamples/android-RuntimePermissions
847,36470590,https://github.com/chrisbanes/cheesesquare,7438,26,1326,1842,1,NULL,home/fdse/data/prior_repository/chrisbanes/cheesesquare
848,35978156,https://github.com/googlesamples/google-services,2164,622,8444,2218,0,NULL,home/fdse/data/prior_repository/googlesamples/google-services
849,34364279,https://github.com/googlemaps/android-samples,1252,158,1057,2031,0,NULL,home/fdse/data/prior_repository/googlemaps/android-samples
850,4899072,https://github.com/b3log/symphony,2788,5479,43887,892,16,NULL,home/fdse/data/prior_repository/b3log/symphony
851,3978001,https://github.com/b3log/solo,4338,2113,22647,1792,16,NULL,home/fdse/data/prior_repository/b3log/solo
852,36708321,https://github.com/pili-engineering/PLDroidPlayer,3238,101,67567,792,30,NULL,home/fdse/data/prior_repository/pili-engineering/PLDroidPlayer
853,36840131,https://github.com/scouter-project/scouter,1084,2331,90388,339,72,NULL,home/fdse/data/prior_repository/scouter-project/scouter
854,28381182,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,3487,71,12367,942,0,NULL,home/fdse/data/prior_repository/saiwu-bigkoo/Android-ConvenientBanner
855,36746710,https://github.com/LyndonChin/MasteringAndroidDataBinding,2456,77,5466,510,0,NULL,home/fdse/data/prior_repository/LyndonChin/MasteringAndroidDataBinding
856,36768640,https://github.com/lguipeng/Notes,1368,81,16442,507,2,NULL,home/fdse/data/prior_repository/lguipeng/Notes
857,36793654,https://github.com/huxq17/XRefreshView,1380,385,24581,479,3,NULL,home/fdse/data/prior_repository/huxq17/XRefreshView
858,36845871,https://github.com/boycy815/PinchImageView,1337,50,41123,327,0,NULL,home/fdse/data/prior_repository/boycy815/PinchImageView
859,36817565,https://github.com/zaproxy/zaproxy,3810,6094,175036,746,160,NULL,home/fdse/data/prior_repository/zaproxy/zaproxy
860,35507603,https://github.com/airbnb/aerosolve,4329,1064,6847,558,98,NULL,home/fdse/data/prior_repository/airbnb/aerosolve
861,34471600,https://github.com/Flipboard/bottomsheet,3722,167,363,537,11,NULL,home/fdse/data/prior_repository/Flipboard/bottomsheet
862,36983055,https://github.com/DreaminginCodeZH/MaterialProgressBar,1536,186,4051,222,15,NULL,home/fdse/data/prior_repository/DreaminginCodeZH/MaterialProgressBar
863,36646658,https://github.com/JorgeCastilloPrz/FABProgressCircle,1072,79,5293,166,0,NULL,home/fdse/data/prior_repository/JorgeCastilloPrz/FABProgressCircle
864,37054491,https://github.com/matrixxun/ProductTour,1785,51,33462,314,0,NULL,home/fdse/data/prior_repository/matrixxun/ProductTour
865,19961085,https://github.com/linkedin/pinot,1810,4833,149455,326,382,NULL,home/fdse/data/prior_repository/linkedin/pinot
866,37285717,https://github.com/pilgr/Paper,1669,183,348,146,8,NULL,home/fdse/data/prior_repository/pilgr/Paper
867,37333214,https://github.com/naman14/Timber,4537,586,17372,1416,4,NULL,home/fdse/data/prior_repository/naman14/Timber
868,37397907,https://github.com/dersoncheng/MultipleTheme,1475,14,1648,301,0,NULL,home/fdse/data/prior_repository/dersoncheng/MultipleTheme
